place_id,name,address,rating,total_ratings,latitude,longitude,opening_hours,timestamp
ChIJuy-3sthz5kcRgLnLPvIxJlw,G F C (Golden fried chicken),"2 Rue de Patay, 75013 Paris, France",4.5,1357,48.8245395,2.3764197,Monday: 9:00 AM – 2:00 AM; Tuesday: 9:00 AM – 2:00 AM; Wednesday: 9:00 AM – 2:00 AM; Thursday: 9:00 AM – 2:00 AM; Friday: 9:00 AM – 2:00 AM; Saturday: 9:00 AM – 2:00 AM; Sunday: 9:00 AM – 2:00 AM,2025-02-25 21:28:22
ChIJ4T_vfTJy5kcRmybmQVrQ_EU,Myndos,"73 Av. Maurice Thorez, 94200 Ivry-sur-Seine, France",4.3,276,48.8179488,2.3755613,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: Closed,2025-02-25 21:28:22
ChIJEa2xIohx5kcRsTTGXiwjlPA,L'escapade,"44 Rue Baudricourt, 75013 Paris, France",2.8,73,48.8269337,2.3638003,,2025-02-25 21:28:22
ChIJr8A7Nktw5kcRIQI6bpkBsHc,Restaurant Antalya | Kebab Turc,"19 Rue Pernety, 75014 Paris, France",4.3,1496,48.8329031,2.3197155,Monday: 11:30 AM – 11:30 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 9:30 PM,2025-02-25 21:28:22
ChIJd1J5UABx5kcR4v4yjgQkFGQ,issot grill,"90 Rue Didot, 75014 Paris, France",4.8,26,48.8283624,2.3158971,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: Closed,2025-02-25 21:28:22
ChIJyRJ3K7Fx5kcRK7aUFN9_drA,Paris Istanbul,"16 Rue Brézin, 75014 Paris, France",4.4,150,48.8312412,2.3280268,Monday: 11:30 AM – 9:30 PM; Tuesday: 11:30 AM – 9:30 PM; Wednesday: 11:30 AM – 9:30 PM; Thursday: 11:30 AM – 9:00 PM; Friday: 11:30 AM – 9:30 PM; Saturday: 11:30 AM – 9:30 PM; Sunday: Closed,2025-02-25 21:28:23
ChIJvbRm2Upw5kcRU95g7_Gping,Restaurant Sibel,"59 Rue Raymond Losserand, 75014 Paris, France",4.3,300,48.8344579,2.3192381,Monday: 11:30 AM – 12:00 AM; Tuesday: 11:30 AM – 12:00 AM; Wednesday: 11:30 AM – 12:00 AM; Thursday: 11:30 AM – 12:00 AM; Friday: 11:30 AM – 12:00 AM; Saturday: 11:30 AM – 12:00 AM; Sunday: 11:30 AM – 12:00 AM,2025-02-25 21:28:23
ChIJkUZfAXZx5kcRKbRFf9kOp9Q,Dost Grill,"179 Boulevard Brune, 75014 Paris, France",4.4,496,48.8239033,2.3234852,"Monday: Closed; Tuesday: 12:00 – 3:00 PM, 6:00 – 11:30 PM; Wednesday: 12:00 – 3:00 PM, 6:00 – 11:30 PM; Thursday: 12:00 – 3:00 PM, 6:00 – 11:30 PM; Friday: 12:00 – 3:00 PM, 6:00 – 11:30 PM; Saturday: 12:00 – 11:30 PM; Sunday: 12:00 – 11:30 PM",2025-02-25 21:28:23
ChIJ6Z_b8vlx5kcRYFv-9SESuSU,O'MEGA FOOD,"111 Rue Raymond Losserand, 75014 Paris, France",4.6,27,48.8327837,2.3160417,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:23
ChIJzy5U7a5x5kcRfPGRdd9PSv0,Grillades Istanbul (Chez Gentillesse),"106 Bd Jourdan, 75014 Paris, France",4.3,675,48.8232524,2.3263315,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: Closed,2025-02-25 21:28:23
ChIJWYr0PLNx5kcRSHioKC6GizA,Istanbul Grill,"141B Rue d'Alésia, 75014 Paris, France",4.0,259,48.82978809999999,2.3209708,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: Closed,2025-02-25 21:28:23
ChIJF4FoSElw5kcRyYZLK8_739U,L'Escale De Plaisance,"180 Rue d'Alésia, 75014 Paris, France",3.9,356,48.8322425,2.3131284,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:23
ChIJ0-oHTKxx5kcRSTA64CPuFAo,Délices d'Orléans,"128 Boulevard Brune, 75014 Paris, France",3.6,139,48.8234759,2.3234993,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: Closed,2025-02-25 21:28:23
ChIJwzNB0Llx5kcR1Vo-Dgzw2XQ,Kebab Halal,"3 Av. du Général Leclerc, 75014 Paris, France",3.6,418,48.8333465,2.3319823,Monday: 10:00 AM – 2:00 AM; Tuesday: 10:00 AM – 2:00 AM; Wednesday: 10:00 AM – 2:00 AM; Thursday: 10:00 AM – 2:00 AM; Friday: 10:00 AM – 2:00 AM; Saturday: 10:00 AM – 2:00 AM; Sunday: 10:00 AM – 2:00 AM,2025-02-25 21:28:23
ChIJ3xBctbxx5kcRkhM651q2QM0,Falafel Abou Fouad,"3bis Rue de la Tombe Issoire, 75014 Paris, France",4.9,88,48.8327493,2.3359311,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: Closed,2025-02-25 21:28:23
ChIJKZka4bBx5kcR8c2zyKu_Yi8,Matisse Food Paris,"60 Av. du Général Leclerc, 75014 Paris, France",4.5,863,48.8299354,2.3284062,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:23
ChIJVzABN0lw5kcRonpQKO3MSfw,Alésia Food,"223 Rue d'Alésia, 75014 Paris, France",4.1,307,48.8320303,2.3127245,"Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 12:45 PM, 1:45 PM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM",2025-02-25 21:28:23
ChIJkZRH6bpx5kcR3UebDHkes-o,Kebab Alésia,"37 Rue d'Alésia, 75014 Paris, France",3.7,465,48.8276516,2.3326027,Monday: 11:45 AM – 2:00 AM; Tuesday: 11:45 AM – 2:00 AM; Wednesday: 11:45 AM – 2:00 AM; Thursday: 11:45 AM – 2:00 AM; Friday: 11:45 AM – 2:00 AM; Saturday: 11:45 AM – 2:00 AM; Sunday: 11:45 AM – 2:00 AM,2025-02-25 21:28:24
ChIJmXfw_Etw5kcRTaJC9HW7_Pg,Restaurant Éphèse,"110 Rue Raymond Losserand, 75014 Paris, France",4.0,191,48.83239529999999,2.3150821,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: Closed,2025-02-25 21:28:26
ChIJq-nEP59x5kcRxGoeYSauxzc,Grill Istanbul,"10 Bd Jourdan, 75014 Paris, France",3.8,284,48.819847,2.343376,Monday: 11:00 AM – 1:00 AM; Tuesday: 11:00 AM – 1:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 1:00 AM; Friday: 11:00 AM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 11:00 AM – 12:00 AM,2025-02-25 21:28:26
ChIJ34sZUklw5kcRWvef4Rd-eZ0,Grill plaisance,"172 Rue d'Alésia, 75014 Paris, France",3.8,112,48.8319661,2.3139329,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:26
ChIJjcQw4fdw5kcRrF-XyrcvsEI,Galatasaray Döner,"141 Av. Pierre Brossolette, 92120 Montrouge, France",4.5,303,48.8164579,2.3063931,Monday: 11:00 AM – 10:30 PM; Tuesday: 11:00 AM – 10:30 PM; Wednesday: 11:00 AM – 10:30 PM; Thursday: 11:00 AM – 10:30 PM; Friday: 11:00 AM – 10:30 PM; Saturday: 11:00 AM – 10:30 PM; Sunday: Closed,2025-02-25 21:28:26
ChIJS1bFrqJx5kcRIHExBxOYK48,Sandwicherie du Parc,"8 Rue de l'Amiral Mouchez, 75014 Paris, France",3.7,212,48.8256083,2.3415557,Monday: 11:00 AM – 1:00 AM; Tuesday: 11:00 AM – 1:00 AM; Wednesday: 11:00 AM – 1:00 AM; Thursday: 11:00 AM – 1:00 AM; Friday: 11:00 AM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 11:00 AM – 1:00 AM,2025-02-25 21:28:26
ChIJDeWlr6dx5kcRJjz7NhD4rSM,Antalya Grill,"112 Av. Aristide Briand, 92120 Montrouge, France",4.4,147,48.81348999999999,2.3255587,Monday: 11:00 AM – 11:00 PM; Tuesday: 10:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: Closed,2025-02-25 21:28:26
ChIJYaem4Bpx5kcRRy-GUDL2BtM,O112,"112 Av. Henri Ginoux, 92120 Montrouge, France",4.7,123,48.813989,2.3200439,Monday: 11:30 AM – 10:45 PM; Tuesday: 11:30 AM – 10:45 PM; Wednesday: 11:30 AM – 10:45 PM; Thursday: 11:30 AM – 10:45 PM; Friday: 6:30 – 10:45 PM; Saturday: 11:30 AM – 10:45 PM; Sunday: 11:30 AM – 10:45 PM,2025-02-25 21:28:27
ChIJIzMPe65x5kcRqAZuHIhpqD4,L'Express d'Orléans,"128 Av. du Général Leclerc, 75014 Paris, France",3.4,158,48.8244111,2.32561,Monday: 11:00 AM – 1:30 AM; Tuesday: 11:00 AM – 1:30 AM; Wednesday: 11:00 AM – 1:30 AM; Thursday: 11:00 AM – 1:30 AM; Friday: 11:00 AM – 1:30 AM; Saturday: 11:00 AM – 1:30 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:27
ChIJpcvBOC5x5kcRnb4IYW3tY2E,Kebab Turque,"48 Rue Didot, 75014 Paris, France",2.1,9,48.83096080000001,2.319474,,2025-02-25 21:28:27
ChIJmdKQnWpx5kcRYdcJUn29wFo,Kebab street 76,"76 Bd Gabriel Péri, 92240 Malakoff, France",4.4,43,48.8191542,2.3003965,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:29
ChIJaQ9QmYxx5kcRlTfzOfDgkRI,Shikka Kebab,"3 Av. Jeanne d'Arc, 94110 Arcueil, France",4.3,53,48.8088175,2.3317485,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 11:00 PM,2025-02-25 21:28:30
ChIJVb6RhKBx5kcR5_UWY4L7ZME,Kebab 5C,"94250 Gentilly, France",5.0,2,48.8164674,2.3377936,,2025-02-25 21:28:30
ChIJB7Pgha5x5kcR5wNsIJ2IL6I,Planet Food,"138 Av. du Général Leclerc, 75014 Paris, France",3.4,334,48.8236281,2.325413,Monday: 10:30 AM – 2:00 AM; Tuesday: 10:30 AM – 2:00 AM; Wednesday: 10:30 AM – 2:00 AM; Thursday: 10:30 AM – 2:00 AM; Friday: 10:30 AM – 2:00 AM; Saturday: 10:30 AM – 2:00 AM; Sunday: 10:30 AM – 2:00 AM,2025-02-25 21:28:30
ChIJWdgf6QZx5kcRp23KLzngH1s,Restaurant Grill Istanbul,"116 Av. Aristide Briand, 92120 Montrouge, France",4.3,231,48.8130538,2.3256796,Monday: 11:00 AM – 10:30 PM; Tuesday: 11:00 AM – 10:30 PM; Wednesday: 11:00 AM – 10:30 PM; Thursday: 11:00 AM – 10:30 PM; Friday: 11:00 AM – 10:30 PM; Saturday: 11:00 AM – 10:30 PM; Sunday: Closed,2025-02-25 21:28:30
ChIJG7ow31tw5kcRdPqcxI4jrZQ,El Baraka,"53 Av. Pierre Larousse, 92240 Malakoff, France",4.3,107,48.8218882,2.3041277,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: Closed,2025-02-25 21:28:30
ChIJ3WowH6tx5kcRW7x_3r9KJFs,Istanbul City,"10 Rue Rabelais, 92120 Montrouge, France",4.0,147,48.8192605,2.3204826,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM,2025-02-25 21:28:30
ChIJm5Rmd6dx5kcRmouOMSqYy84,Paris Kebab,"151 Av. Paul Vaillant Couturier, 94250 Gentilly, France",4.1,215,48.8167634,2.3329829,Monday: 11:00 AM – 10:30 PM; Tuesday: 11:00 AM – 10:30 PM; Wednesday: 11:00 AM – 10:30 PM; Thursday: 11:00 AM – 10:30 PM; Friday: 11:00 AM – 10:30 PM; Saturday: 12:00 – 10:00 PM; Sunday: Closed,2025-02-25 21:28:30
ChIJtfN9PX1x5kcRQwpzxUarHd4,KB GRILL,"163 Bd Lefebvre, 75015 Paris, France",4.0,239,48.8290051,2.300731,Monday: 11:00 AM – 1:00 AM; Tuesday: 11:00 AM – 1:00 AM; Wednesday: 11:00 AM – 1:00 AM; Thursday: 11:00 AM – 1:00 AM; Friday: 11:00 AM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 11:00 AM – 1:00 AM,2025-02-25 21:28:30
ChIJEQv1g0Vx5kcRNPQDOZ2DFx4,DÖNER HOUSE,"148 Av. Félix Faure, 75015 Paris, France",4.8,109,48.8372865,2.2790866,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 12:00 AM; Sunday: Closed,2025-02-25 21:28:31
ChIJyRXWJo9x5kcRa4XOvOQ6TA8,Super plats magique,"84 Av. Emile Zola, 75015 Paris, France",4.9,79,48.8465188,2.2871733,Monday: Closed; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM,2025-02-25 21:28:31
ChIJXcIu-Q5w5kcRfqJOjcJNVTQ,Restaurant Istanbul Grillades Kebab II,"78 Rue de Javel, 75015 Paris, France",4.2,547,48.8445089,2.2843419,Monday: 11:00 AM – 10:30 PM; Tuesday: 11:00 AM – 10:30 PM; Wednesday: 11:00 AM – 10:30 PM; Thursday: 11:00 AM – 10:30 PM; Friday: 11:00 AM – 10:30 PM; Saturday: 11:00 AM – 10:30 PM; Sunday: 11:00 AM – 10:30 PM,2025-02-25 21:28:31
ChIJu9GzwEtx5kcRpH_7fZXrJRA,Kebab du 15ème ( XVème ),"53 Rue du Théâtre, 75015 Paris, France",4.3,114,48.8485318,2.2893852,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: Closed,2025-02-25 21:28:31
ChIJn_P7QAhw5kcR7P6Egy7n6FQ,King Food Kebab Panini Crêpes,"2 Av. Emile Zola, 75015 Paris, France",4.1,237,48.8460606,2.2778115,Monday: 9:30 AM – 11:00 PM; Tuesday: 9:30 AM – 2:00 AM; Wednesday: 9:30 AM – 2:00 AM; Thursday: 9:30 AM – 2:00 AM; Friday: 9:30 AM – 2:00 AM; Saturday: 9:30 AM – 2:00 AM; Sunday: 11:00 AM – 11:00 PM,2025-02-25 21:28:31
ChIJIUYAsSJw5kcRI52kFUboIG8,So good (حلال),"32 Rue Frémicourt, 75015 Paris, France",4.5,612,48.8475318,2.2997037,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:31
ChIJLyhrTE1x5kcRXHnpEH4kd1c,Baran,"403 Rue de Vaugirard, 75015 Paris, France",4.4,149,48.8330329,2.2893943,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM,2025-02-25 21:28:31
ChIJzx-xMSNw5kcRztPNF18yVRI,K'1Zzz.K,"4 Bd Garibaldi, 75015 Paris, France",4.3,371,48.8474454,2.3024303,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 2:00 PM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:31
ChIJ1_QSzCJw5kcRaFXc1VNrSvk,Croq'nivert ( halal حلال ),"8 Rue de la Croix Nivert, 75015 Paris, France",4.1,466,48.8474262,2.3007033,Monday: 11:15 AM – 2:00 AM; Tuesday: 11:15 AM – 2:00 AM; Wednesday: 11:15 AM – 2:00 AM; Thursday: 11:15 AM – 2:00 AM; Friday: 11:15 AM – 2:00 AM; Saturday: 11:15 AM – 2:00 AM; Sunday: 11:15 AM – 2:00 AM,2025-02-25 21:28:32
ChIJrzAEAgxw5kcRGi25Figh8Sg,Eyfel Grill & Kebabs,"159 Rue St Charles, 75015 Paris, France",4.1,306,48.8423139,2.2819732,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM,2025-02-25 21:28:32
ChIJMT6eOX5x5kcRNiJn1COeu9w,Restaurant Istanbul,"157 Rue St Charles, 75015 Paris, France",4.5,19,48.8423281,2.2819272,,2025-02-25 21:28:32
ChIJpUUTrUZw5kcRh78QzdReW7E,Sandwicherie Grec,"67 Rue Brancion, 75015 Paris, France",4.1,193,48.8323834,2.3033381,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 10:55 PM,2025-02-25 21:28:32
ChIJ7YrjWBhw5kcR6zcHbAAkhoY,Grenelle Food,"105 Bd de Grenelle, 75015 Paris, France",3.4,573,48.8495582,2.2971687,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:32
ChIJ41eFj3Fx5kcR2W4IVBs6vwc,THE SMOKED MEAT PARIS 15,"8 Rue Dombasle, 75015 Paris, France",4.7,707,48.8365124,2.296348,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 6:30 – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 11:00 PM,2025-02-25 21:28:32
ChIJbdGQnLh75kcRdkteVK7-xlI,Eat Meat,"39 Rue Molitor, 75016 Paris, France",4.8,596,48.84516439999999,2.2610596,Monday: 10:00 AM – 12:00 AM; Tuesday: 10:00 AM – 12:00 AM; Wednesday: 10:00 AM – 12:00 AM; Thursday: 10:00 AM – 12:00 AM; Friday: 10:00 AM – 12:00 AM; Saturday: 10:00 AM – 12:00 AM; Sunday: 10:00 AM – 12:00 AM,2025-02-25 21:28:34
ChIJ4dvS5w9w5kcRCHwzvR2YJnw,Resto L'espoir,"41 Rue des Entrepreneurs, 75015 Paris, France",4.0,69,48.8462207,2.2868515,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 12:00 AM,2025-02-25 21:28:34
ChIJRcQD1Dxw5kcRtsKHnKWFqqs,Space Lunch,"13 Rue Cambronne, 75015 Paris, France",3.7,108,48.8466773,2.3019566,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:35
ChIJ3YJmPUhw5kcRL7G6xb8ZbIk,House Food KEBAB maison,"76 Rue de la Procession, 75015 Paris, France",3.8,57,48.8360478,2.3105398,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: Closed,2025-02-25 21:28:35
ChIJ10dRIxFw5kcRKZmAPWxT-oo,Naan style (by Stella),"90 Rue des Entrepreneurs, 75015 Paris, France",3.7,554,48.844076,2.291719,Monday: 12:00 PM – 2:00 AM; Tuesday: 12:00 PM – 2:00 AM; Wednesday: 12:00 PM – 2:00 AM; Thursday: 12:00 PM – 2:00 AM; Friday: 2:00 PM – 2:00 AM; Saturday: 12:00 PM – 2:00 AM; Sunday: 12:00 PM – 2:00 AM,2025-02-25 21:28:35
ChIJb4KnUBdw5kcRzm80xVZFJ9M,La Ruche,"142 Av. Emile Zola, 75015 Paris, France",4.0,386,48.8468572,2.293962,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 11:30 PM,2025-02-25 21:28:35
ChIJ3y8UWhZw5kcRjhMmC5j1kgE,Le Mimosa,"79 Rue de la Croix Nivert, 75015 Paris, France",3.2,112,48.8437856,2.296066,Monday: 10:30 AM – 2:00 AM; Tuesday: 10:30 AM – 2:00 AM; Wednesday: 10:30 AM – 2:00 AM; Thursday: 10:30 AM – 2:00 AM; Friday: 10:30 AM – 2:00 AM; Saturday: 10:30 AM – 2:00 AM; Sunday: 10:30 AM – 2:00 AM,2025-02-25 21:28:35
ChIJKbVl5J5x5kcRnBpDzwx2Jl8,Maestro's Food,"254 Rue de Vaugirard, 75015 Paris, France",2.8,101,48.8398015,2.3016957,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 11:00 AM – 3:00 AM; Saturday: 11:00 AM – 3:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:35
ChIJmXdeThVw5kcRCBJXhmdQo9c,Le Royal Palace,"337 Rue de Vaugirard, 75015 Paris, France",4.1,378,48.8374268,2.2970521,Monday: 11:00 AM – 2:00 AM; Tuesday: 11:00 AM – 2:00 AM; Wednesday: 11:00 AM – 2:00 AM; Thursday: 11:00 AM – 2:00 AM; Friday: 12:30 PM – 2:00 AM; Saturday: 11:00 AM – 2:00 AM; Sunday: 11:00 AM – 2:00 AM,2025-02-25 21:28:35
ChIJ9yNifhdw5kcRh2azFO8gyac,Exotica,"75 Av. Emile Zola, 75015 Paris, France",4.8,2585,48.846715,2.286731,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM,2025-02-25 21:28:35
ChIJx0qe03Rw5kcRNVStYhld7Ko,lina restaurant libanais syrien,"101 Rue Balard, 75015 Paris, France",4.5,289,48.83724300000001,2.278772,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM,2025-02-25 21:28:35
